pair_id,example_id,text,is_ai,notes,source_id,source_url,source_title,source_author,license,generation_model,parent_example_id
wiki-organizational-culture-932792416-10,wiki-organizational-culture-932792416-10-ai,"Ravasi and Schultz (2006) describe organizational culture as shared assumptions that shape behavior, along with the recurring pattern of collective actions and beliefs passed to newcomers as the expected way to perceive, think, and even feel (an awkwardly broad reach). It influences how individuals and groups deal with one another, with clients, and with stakeholders. It may also determine how strongly you and other employees identify with the organization, shaping both outward interaction and inward affiliation.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,wikipedia-932792416,https://en.wikipedia.org/w/index.php?oldid=932792416,Organizational culture,Wikipedia contributors (see revision history),CC BY-SA 3.0,openai/gpt-5.6-sol,wiki-organizational-culture-932792416-10-human
docs-airflow-dags-2.2.0-004,docs-airflow-dags-2.2.0-004-human,"Of course, as you develop out your DAGs they are going to get increasingly complex, so we provide a few ways to modify these DAG views to make them easier to understand.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,airflow-dags,https://github.com/apache/airflow/blob/2.2.0/docs/apache-airflow/concepts/dags.rst,DAGs,Apache Airflow documentation contributors,Apache License 2.0,,
docs-airflow-dags-2.2.0-004,docs-airflow-dags-2.2.0-004-ai,"As you continue developing your DAGs, they will naturally become more complex, so we provide several ways to adjust the DAG views (as complexity tends to accumulate) and keep them easier for you to understand.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,airflow-dags,https://github.com/apache/airflow/blob/2.2.0/docs/apache-airflow/concepts/dags.rst,DAGs,Apache Airflow documentation contributors,Apache License 2.0,openai/gpt-5.6-sol,docs-airflow-dags-2.2.0-004-human
docs-airflow-dags-2.2.0-014,docs-airflow-dags-2.2.0-014-human,"As well as grouping tasks into groups, you can also label the dependency edges between different tasks in the Graph view - this can be especially useful for branching areas of your DAG, so you can label the conditions under which certain branches might run.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,airflow-dags,https://github.com/apache/airflow/blob/2.2.0/docs/apache-airflow/concepts/dags.rst,DAGs,Apache Airflow documentation contributors,Apache License 2.0,,
docs-airflow-dags-2.2.0-014,docs-airflow-dags-2.2.0-014-ai,"Besides organizing tasks into groups, you can label the dependency edges connecting tasks in the Graph view. This is particularly handy around branching sections of your DAG, where you can mark the conditions that determine whether specific branches run (or, just as importantly, do not).",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,airflow-dags,https://github.com/apache/airflow/blob/2.2.0/docs/apache-airflow/concepts/dags.rst,DAGs,Apache Airflow documentation contributors,Apache License 2.0,openai/gpt-5.6-sol,docs-airflow-dags-2.2.0-014-human
docs-dask-ten-minutes-2021.11.0-003,docs-dask-ten-minutes-2021.11.0-003-human,"Dask collections match existing numpy and pandas methods, so they should feel familiar. Call the method to set up the task graph, and then call compute to get the result.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,dask-ten-minutes,https://github.com/dask/dask/blob/2021.11.0/docs/source/10-minutes-to-dask.rst,10 Minutes to Dask,Dask documentation contributors,BSD 3-Clause,,
docs-dask-ten-minutes-2021.11.0-003,docs-dask-ten-minutes-2021.11.0-003-ai,"Dask collections mirror familiar NumPy and pandas methods, so the API should look recognizable. Call the method first to construct the task graph (nothing runs yet), then call `compute` to produce the result.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,dask-ten-minutes,https://github.com/dask/dask/blob/2021.11.0/docs/source/10-minutes-to-dask.rst,10 Minutes to Dask,Dask documentation contributors,BSD 3-Clause,openai/gpt-5.6-sol,docs-dask-ten-minutes-2021.11.0-003-human
docs-django-queries-4.0-012,docs-django-queries-4.0-012-human,"These three QuerySets are separate. The first is a base ~django.db.models.query.QuerySet containing all entries that contain a headline starting with ""What"". The second is a subset of the first, with an additional criteria that excludes records whose pub_date is today or in the future. The third is a subset of the first, with an additional criteria that selects only the records whose pub_date is today or in the future. The initial ~django.db.models.query.QuerySet (q1) is unaffected by the refinement process.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,django-queries,https://github.com/django/django/blob/4.0/docs/topics/db/queries.txt,Making queries,Django documentation contributors,BSD 3-Clause,,
docs-django-queries-4.0-012,docs-django-queries-4.0-012-ai,"These three QuerySets remain independent. The first, a base ~django.db.models.query.QuerySet, includes every entry with a headline beginning with ""What"". The second narrows that first set by excluding records whose pub_date is today or later. The third also derives from the first, but keeps only records dated today or later (the boundary is inclusive). Refining these branches does not modify the original ~django.db.models.query.QuerySet, q1; it stays exactly as initially defined.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,django-queries,https://github.com/django/django/blob/4.0/docs/topics/db/queries.txt,Making queries,Django documentation contributors,BSD 3-Clause,openai/gpt-5.6-sol,docs-django-queries-4.0-012-human
docs-flask-quickstart-2.0.2-009,docs-flask-quickstart-2.0.2-009-human,"The flask run command can do more than just start the development server. By enabling debug mode, the server will automatically reload if code changes, and will show an interactive debugger in the browser if an error occurs during a request.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,flask-quickstart,https://github.com/pallets/flask/blob/2.0.2/docs/quickstart.rst,Flask Quickstart,Flask documentation contributors,BSD 3-Clause,,
docs-flask-quickstart-2.0.2-009,docs-flask-quickstart-2.0.2-009-ai,"The `flask run` command does more than launch the development server. Enable debug mode and it will reload automatically whenever your code changes; if a request fails, it also displays an interactive debugger in the browser (useful, but only in development)—one feature speeds iteration, the other exposes errors.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,flask-quickstart,https://github.com/pallets/flask/blob/2.0.2/docs/quickstart.rst,Flask Quickstart,Flask documentation contributors,BSD 3-Clause,openai/gpt-5.6-sol,docs-flask-quickstart-2.0.2-009-human
